ID,Sex,Marital status,Age,Education,Income,Occupation,Settlement size
100000396,0,single,32,other / unknown,220923,skilled employee / official,2
100000397,1,non-single (divorced / separated / married / widowed),55,university,165717,management / self-employed / highly qualified employee / officer,2
100000398,0,non-single (divorced / separated / married / widowed),46,university,122299,skilled employee / official,0
100000399,0,non-single (divorced / separated / married / widowed),46,university,120499,skilled employee / official,0
100000400,1,non-single (divorced / separated / married / widowed),43,university,126449,unemployed / unskilled,0
100000401,0,non-single (divorced / separated / married / widowed),39,high school,108315,skilled employee / official,2
100000402,0,non-single (divorced / separated / married / widowed),28,high school,112515,skilled employee / official,1
100000403,0,single,27,other / unknown,164559,skilled employee / official,1
100000404,0,single,27,other / unknown,59238,unemployed / unskilled,0
100000405,0,single,43,high school,131133,skilled employee / official,0
100000406,0,non-single (divorced / separated / married / widowed),22,high school,109188,skilled employee / official,0
100000407,0,single,43,high school,115393,skilled employee / official,1
100000408,0,non-single (divorced / separated / married / widowed),27,high school,94711,skilled employee / official,2
100000409,0,non-single (divorced / separated / married / widowed),26,high school,171860,management / self-employed / highly qualified employee / officer,0
100000410,0,non-single (divorced / separated / married / widowed),28,high school,139414,skilled employee / official,2
100000411,1,non-single (divorced / separated / married / widowed),20,high school,110931,skilled employee / official,1
100000412,0,single,35,high school,187549,management / self-employed / highly qualified employee / officer,2
100000413,0,single,42,high school,145508,management / self-employed / highly qualified employee / officer,0
100000414,0,single,40,high school,104240,unemployed / unskilled,0
100000415,1,non-single (divorced / separated / married / widowed),35,high school,108272,skilled employee / official,1
100000416,0,single,35,high school,144004,skilled employee / official,2
100000417,0,single,33,high school,81083,unemployed / unskilled,0
100000418,1,non-single (divorced / separated / married / widowed),23,high school,166763,skilled employee / official,1
100000419,1,non-single (divorced / separated / married / widowed),31,high school,175530,management / self-employed / highly qualified employee / officer,1
100000420,1,non-single (divorced / separated / married / widowed),33,high school,112422,skilled employee / official,1
100000421,1,non-single (divorced / separated / married / widowed),20,high school,154134,skilled employee / official,2
100000422,0,single,30,other / unknown,112401,skilled employee / official,1
100000423,0,single,47,high school,85690,unemployed / unskilled,0
100000424,0,single,34,high school,145896,management / self-employed / highly qualified employee / officer,2
100000425,1,non-single (divorced / separated / married / widowed),25,high school,122552,skilled employee / official,2
100000426,0,non-single (divorced / separated / married / widowed),21,high school,115494,skilled employee / official,2
100000427,0,single,29,other / unknown,109467,skilled employee / official,0
100000428,0,single,46,high school,148226,skilled employee / official,2
100000429,0,single,20,other / unknown,88559,skilled employee / official,1
100000430,1,non-single (divorced / separated / married / widowed),55,university,62393,unemployed / unskilled,0
100000431,0,single,74,university,122133,unemployed / unskilled,0
100000432,0,single,29,other / unknown,230883,management / self-employed / highly qualified employee / officer,2
100000433,0,single,36,high school,136689,management / self-employed / highly qualified employee / officer,2
100000434,0,non-single (divorced / separated / married / widowed),33,high school,109145,skilled employee / official,0
100000435,0,single,25,other / unknown,100449,skilled employee / official,2
100000436,0,non-single (divorced / separated / married / widowed),25,high school,106253,skilled employee / official,0
100000437,0,non-single (divorced / separated / married / widowed),23,high school,84747,unemployed / unskilled,0
100000438,1,non-single (divorced / separated / married / widowed),37,high school,149465,skilled employee / official,1
100000439,0,single,65,university,84435,unemployed / unskilled,0
100000440,1,non-single (divorced / separated / married / widowed),26,high school,51681,unemployed / unskilled,0
100000441,0,single,39,high school,139198,management / self-employed / highly qualified employee / officer,1
100000442,1,non-single (divorced / separated / married / widowed),30,high school,106577,skilled employee / official,1
100000443,0,single,29,other / unknown,117372,skilled employee / official,2
100000444,0,single,41,high school,69609,unemployed / unskilled,0
100000445,1,non-single (divorced / separated / married / widowed),30,high school,178947,management / self-employed / highly qualified employee / officer,2
100000446,1,non-single (divorced / separated / married / widowed),41,university,81743,unemployed / unskilled,0
100000447,1,non-single (divorced / separated / married / widowed),34,high school,111900,skilled employee / official,1
100000448,0,single,35,high school,121650,skilled employee / official,0
100000449,1,non-single (divorced / separated / married / widowed),55,university,172639,management / self-employed / highly qualified employee / officer,2
100000450,0,non-single (divorced / separated / married / widowed),61,university,175740,skilled employee / official,1
100000451,0,single,30,other / unknown,220050,management / self-employed / highly qualified employee / officer,2
100000452,1,non-single (divorced / separated / married / widowed),29,high school,95200,skilled employee / official,1
100000453,0,single,34,high school,113609,skilled employee / official,1
100000454,0,single,35,high school,143552,management / self-employed / highly qualified employee / officer,2
100000455,0,single,31,other / unknown,130973,skilled employee / official,2
100000456,1,non-single (divorced / separated / married / widowed),29,high school,145946,management / self-employed / highly qualified employee / officer,2
100000457,0,single,36,high school,126206,skilled employee / official,1
100000458,0,single,35,high school,120426,skilled employee / official,0
100000459,1,non-single (divorced / separated / married / widowed),27,high school,91925,skilled employee / official,2
